category;dataset;variable;period;scenario;sub_period;start_year;end_year;attribute;focal;variable_long;unit;path;valid
lulc;geostat25;cl23;present;NA;2013_2018;2013;2018;NA;300;airfields, green airport environs;percentage cover;./lulc/geostat25/present/2013_2018/cl23/lulc_geostat25_present_2013_2018_cl23_300.tif;yes
lulc;geostat25;cl23;present;NA;2013_2018;2013;2018;NA;3000;airfields, green airport environs;percentage cover;./lulc/geostat25/present/2013_2018/cl23/lulc_geostat25_present_2013_2018_cl23_3000.tif;yes
lulc;geostat25;cl23;present;NA;2013_2018;2013;2018;NA;400;airfields, green airport environs;percentage cover;./lulc/geostat25/present/2013_2018/cl23/lulc_geostat25_present_2013_2018_cl23_400.tif;yes
lulc;geostat25;cl23;present;NA;2013_2018;2013;2018;NA;4000;airfields, green airport environs;percentage cover;./lulc/geostat25/present/2013_2018/cl23/lulc_geostat25_present_2013_2018_cl23_4000.tif;yes
lulc;geostat25;cl23;present;NA;2013_2018;2013;2018;NA;50;airfields, green airport environs;percentage cover;./lulc/geostat25/present/2013_2018/cl23/lulc_geostat25_present_2013_2018_cl23_50.tif;yes
lulc;geostat25;cl23;present;NA;2013_2018;2013;2018;NA;500;airfields, green airport environs;percentage cover;./lulc/geostat25/present/2013_2018/cl23/lulc_geostat25_present_2013_2018_cl23_500.tif;yes
lulc;geostat25;cl23;present;NA;2013_2018;2013;2018;NA;5000;airfields, green airport environs;percentage cover;./lulc/geostat25/present/2013_2018/cl23/lulc_geostat25_present_2013_2018_cl23_5000.tif;yes
lulc;geostat25;cl23;present;NA;2004_2009;2004;2009;NA;5000;airfields, green airport environs;percentage cover;./lulc/geostat25/present/2004_2009/cl23/lulc_geostat25_present_2004_2009_cl23_5000.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;NA;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;100;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_100.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;1000;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_1000.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;NA;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;200;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_200.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;2000;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_2000.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;25;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_25.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;1500;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_1500.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;3000;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_3000.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;400;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_400.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;4000;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_4000.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;50;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_50.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;500;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_500.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;5000;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_5000.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;5000;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_5000.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;300;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_300.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;3000;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_3000.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;400;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_400.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;4000;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_4000.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;50;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_50.tif;yes
lulc;geostat25;cl24;present;NA;1992_1997;1992;1997;NA;300;energy supply plants;percentage cover;./lulc/geostat25/present/1992_1997/cl24/lulc_geostat25_present_1992_1997_cl24_300.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;NA;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;100;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_100.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;1000;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_1000.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;1500;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_1500.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;200;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_200.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;2000;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_2000.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;25;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_25.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;500;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_500.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;500;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_500.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;100;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_100.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;1000;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_1000.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;1500;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_1500.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;3000;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_3000.tif;yes
lulc;geostat25;cl24;present;NA;2004_2009;2004;2009;NA;5000;energy supply plants;percentage cover;./lulc/geostat25/present/2004_2009/cl24/lulc_geostat25_present_2004_2009_cl24_5000.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;25;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_25.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;300;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_300.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;400;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_400.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;4000;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_4000.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;50;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_50.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;200;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_200.tif;yes
lulc;geostat25;cl24;present;NA;2013_2018;2013;2018;NA;2000;energy supply plants;percentage cover;./lulc/geostat25/present/2013_2018/cl24/lulc_geostat25_present_2013_2018_cl24_2000.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;1000;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_1000.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;100;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_100.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;200;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_200.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;2000;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_2000.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;300;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_300.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;1500;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_1500.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;NA;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;100;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_100.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;1000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_1000.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;1500;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_1500.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;200;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_200.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;2000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_2000.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;25;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_25.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;NA;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;NA;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;100;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_100.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;1000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_1000.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;1500;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_1500.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;25;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_25.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;300;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_300.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;3000;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_3000.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;400;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_400.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;4000;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_4000.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;50;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_50.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;500;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_500.tif;yes
lulc;geostat25;cl25;present;NA;1992_1997;1992;1997;NA;5000;waste water treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl25/lulc_geostat25_present_1992_1997_cl25_5000.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;5000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_5000.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;500;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_500.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;3000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_3000.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;400;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_400.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;4000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_4000.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;50;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_50.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;500;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_500.tif;yes
lulc;geostat25;cl25;present;NA;2004_2009;2004;2009;NA;5000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2004_2009/cl25/lulc_geostat25_present_2004_2009_cl25_5000.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;25;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_25.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;300;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_300.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;3000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_3000.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;400;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_400.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;4000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_4000.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;50;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_50.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;200;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_200.tif;yes
lulc;geostat25;cl25;present;NA;2013_2018;2013;2018;NA;2000;waste water treatment plants;percentage cover;./lulc/geostat25/present/2013_2018/cl25/lulc_geostat25_present_2013_2018_cl25_2000.tif;yes
lulc;geostat25;cl26;present;NA;1992_1997;1992;1997;NA;100;other supply or waste treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl26/lulc_geostat25_present_1992_1997_cl26_100.tif;yes
lulc;geostat25;cl26;present;NA;1992_1997;1992;1997;NA;200;other supply or waste treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl26/lulc_geostat25_present_1992_1997_cl26_200.tif;yes
lulc;geostat25;cl26;present;NA;1992_1997;1992;1997;NA;2000;other supply or waste treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl26/lulc_geostat25_present_1992_1997_cl26_2000.tif;yes
lulc;geostat25;cl26;present;NA;1992_1997;1992;1997;NA;1000;other supply or waste treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl26/lulc_geostat25_present_1992_1997_cl26_1000.tif;yes
lulc;geostat25;cl26;present;NA;1992_1997;1992;1997;NA;1500;other supply or waste treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl26/lulc_geostat25_present_1992_1997_cl26_1500.tif;yes
lulc;geostat25;cl26;present;NA;1992_1997;1992;1997;NA;3000;other supply or waste treatment plants;percentage cover;./lulc/geostat25/present/1992_1997/cl26/lulc_geostat25_present_1992_1997_cl26_3000.tif;yes
